application_id,month_offset,total_credits,total_debits,min_eod_balance,emi_bounces,cheque_bounces,salary_credit_present
APP-009503,-2,57980,55021,533,0,0,1
APP-009503,-1,65316,56775,4188,0,0,1
APP-009503,0,62414,55181,3698,0,0,1
APP-009504,-5,94926,88142,1934,0,0,1
APP-009504,-4,94887,66163,6678,0,0,1
APP-009504,-3,79036,62634,8801,0,0,1
APP-009504,-2,80131,54286,14746,0,0,1
APP-009504,-1,80162,73559,2822,0,0,1
APP-009504,0,81325,70144,4269,0,0,1
APP-009505,-5,133058,110643,7791,0,0,1
APP-009505,-4,135626,127338,3893,0,0,1
APP-009505,-3,135998,94996,14418,0,0,1
APP-009505,-2,127275,118024,3272,0,0,1
APP-009505,-1,149429,111500,22077,0,1,1
APP-009505,0,149116,101652,28362,0,0,1
APP-009506,-5,124621,84697,7192,0,0,1
APP-009506,-4,128101,112908,3036,0,0,1
APP-009506,-3,145185,117708,11889,0,0,1
APP-009506,-2,147789,114359,8365,0,0,1
APP-009506,-1,126479,100950,4516,0,0,1
APP-009506,0,133934,117150,7019,0,1,1
APP-009507,-5,141441,124896,6052,0,0,1
APP-009507,-4,146154,122984,13247,0,0,1
APP-009507,-3,170241,157542,6360,0,0,1
APP-009507,-2,152149,133170,9206,0,0,1
APP-009507,-1,144903,108115,9102,0,0,1
APP-009507,0,148257,105044,15232,0,0,1
APP-009508,-5,165014,106018,21462,0,0,1
APP-009508,-4,172843,126241,12449,0,0,1
APP-009508,-3,171161,111246,30074,0,0,1
APP-009508,-2,168082,106908,24574,0,0,1
APP-009508,-1,160528,99966,20949,0,0,0
APP-009508,0,154920,104866,24899,0,0,1
APP-009509,-5,28868,21349,2973,0,0,1
APP-009509,-4,27005,23559,535,0,0,1
APP-009509,-3,24998,23159,1031,0,0,1
APP-009509,-2,25302,18717,1221,0,1,1
APP-009509,-1,29191,17818,2482,0,0,1
APP-009509,0,27656,18693,3245,0,0,1
APP-009510,-5,24164,19988,2445,0,0,1
APP-009510,-4,29680,20389,1921,0,0,1
APP-009510,-3,30209,26809,1058,0,0,1
APP-009510,-2,27526,20405,2770,0,0,1
APP-009510,-1,28705,23924,992,0,0,1
APP-009510,0,27006,18602,4237,0,0,1
APP-009511,-5,113528,92909,5152,0,0,0
APP-009511,-4,171566,146696,11384,0,0,0
APP-009511,-3,113327,86152,6759,0,0,0
APP-009511,-2,170490,158296,3620,0,0,0
APP-009511,-1,90690,58570,9687,0,0,0
APP-009511,0,104234,80684,4652,0,0,0
APP-009512,-5,59295,39731,9555,0,0,1
APP-009512,-4,57330,38370,10109,0,0,1
APP-009512,-3,66877,46780,8045,0,0,1
APP-009512,-2,57991,41035,8727,0,0,1
APP-009512,-1,61793,56138,2435,0,0,1
APP-009512,0,71438,67602,1635,0,0,1
APP-009513,-5,66955,43373,11046,0,0,0
APP-009513,-4,78011,58432,8557,0,0,0
APP-009513,-3,53937,46457,3917,0,0,0
APP-009513,-2,68798,62553,1663,0,0,0
APP-009513,-1,58229,44279,7632,0,0,0
APP-009513,0,72618,46095,7810,1,0,0
APP-009514,-5,7643,5278,1141,0,0,0
APP-009514,-4,10028,7193,892,0,0,0
APP-009514,-3,12437,8807,1030,0,0,0
APP-009514,-2,13787,8749,2342,0,0,0
APP-009514,-1,8269,7110,651,1,0,0
APP-009514,0,12283,10528,995,0,0,0
APP-009515,-5,103548,84393,5820,1,0,0
APP-009515,-4,65707,51048,6689,0,0,0
APP-009515,-3,54694,44373,6165,0,0,0
APP-009515,-2,90822,74039,9545,0,0,0
APP-009515,-1,120296,111488,4622,0,0,0
APP-009515,0,59808,52608,3105,0,1,0
APP-009516,-5,37972,23157,4292,0,0,1
APP-009516,-4,40295,31141,5461,0,0,1
APP-009516,-3,42483,38828,765,1,0,1
APP-009516,-2,39927,26402,7682,0,0,1
APP-009516,-1,43905,29701,8086,0,0,1
APP-009516,0,39465,25049,4214,0,0,1
APP-009517,-5,37987,33401,2462,0,0,0
APP-009517,-4,39142,27955,4581,1,0,0
APP-009517,-3,33578,24105,4604,0,0,0
APP-009517,-2,20154,14296,1975,0,0,0
APP-009517,-1,22789,21347,500,0,0,0
APP-009517,0,21890,14059,2099,0,0,0
APP-009518,-5,50576,45596,2668,0,0,0
APP-009518,-4,81947,55235,13930,0,0,0
APP-009518,-3,60239,52386,2234,0,0,0
APP-009518,-2,84539,55456,5425,0,0,0
APP-009518,-1,91777,60291,7705,0,0,0
APP-009518,0,90640,60538,11684,0,0,0
APP-009519,-5,71831,66102,1336,0,0,1
APP-009519,-4,79073,70694,3843,0,0,1
APP-009519,-3,69710,58916,5267,0,0,1
APP-009519,-2,70453,50859,3694,0,0,1
APP-009519,-1,73149,65518,3312,0,0,1
APP-009519,0,69815,50619,8363,0,0,1
APP-009520,-5,127485,79845,27324,0,0,0
APP-009520,-4,155694,126395,6581,0,0,0
APP-009520,-3,114167,75245,11756,0,0,0
APP-009520,-2,110758,90418,10532,0,0,0
APP-009520,-1,94055,72239,8112,0,0,0
APP-009520,0,165727,140432,11302,0,0,0
APP-009521,-5,13580,10415,1079,0,0,0
APP-009521,-4,15983,10114,2946,0,0,0
APP-009521,-3,18918,14154,1166,0,0,0
APP-009521,-2,14813,11288,961,0,0,0
APP-009521,-1,13873,9867,1033,1,0,0
APP-009521,0,19922,13594,1766,0,0,0
APP-009522,-5,32357,27965,976,0,0,0
APP-009522,-4,21378,19133,565,0,0,0
APP-009522,-3,29088,25567,730,0,0,0
APP-009522,-2,20467,17107,1759,0,0,0
APP-009522,-1,38857,25341,8015,0,0,0
APP-009522,0,21625,19187,500,0,0,0
APP-009523,-5,151753,92654,29495,0,0,1
APP-009523,-4,125773,88076,16740,0,0,1
APP-009523,-3,144290,106042,16889,1,0,1
APP-009523,-2,150075,130673,5820,1,0,1
APP-009523,-1,149056,118976,9561,0,0,1
APP-009523,0,121038,78838,16161,0,0,1
APP-009524,-5,32367,25354,3960,0,0,1
APP-009524,-4,35269,26693,2436,0,0,1
APP-009524,-3,36686,22446,4414,0,0,1
APP-009524,-2,36388,29701,2690,0,0,1
APP-009524,-1,37569,23777,5054,0,0,1
APP-009524,0,37492,34345,1623,0,0,1
APP-009525,-5,66003,46147,4160,0,0,1
APP-009525,-4,62983,46669,4367,0,0,1
APP-009525,-3,60747,51958,3237,0,0,1
APP-009525,-2,66985,51576,7015,0,0,1
APP-009525,-1,64544,43435,8812,0,0,0
APP-009525,0,68597,51409,5082,0,0,1
APP-009526,-5,68448,58816,3880,0,0,0
APP-009526,-4,120743,110813,2314,0,0,0
APP-009526,-3,59041,47780,6080,0,0,0
APP-009526,-2,79031,64632,4047,0,0,0
APP-009526,-1,80995,68109,2730,0,0,0
APP-009526,0,93271,71690,8581,0,0,0
APP-009527,-5,48286,29902,5792,1,0,1
APP-009527,-4,54121,49298,1226,0,0,1
APP-009527,-3,50564,43590,4019,0,0,1
APP-009527,-2,47666,31273,3404,1,0,1
APP-009527,-1,43121,33631,3798,1,0,1
APP-009527,0,48888,44227,2148,1,0,1
APP-009528,-5,70819,50094,6886,0,0,0
APP-009528,-4,56337,48666,2363,0,0,0
APP-009528,-3,103587,79004,13777,0,0,0
APP-009528,-2,50216,43218,2092,0,0,0
APP-009528,-1,96199,83591,2808,0,0,0
APP-009528,0,79592,66784,7300,0,0,0
APP-009529,-5,25678,21542,703,0,0,0
APP-009529,-4,43156,25984,5925,0,0,0
APP-009529,-3,31725,24134,2803,0,0,0
APP-009529,-2,34303,24971,4653,0,0,0
APP-009529,-1,37721,29155,3116,0,1,0
APP-009529,0,23393,18133,2177,0,0,0
APP-009530,-5,70612,46339,13972,0,0,1
APP-009530,-4,68387,52750,8284,0,0,1
APP-009530,-3,63003,38463,11498,0,0,1
APP-009530,-2,73045,50993,8521,0,0,1
APP-009530,-1,66902,54709,2648,0,0,1
APP-009530,0,63135,41489,12277,0,0,1
APP-009531,-5,95356,86687,4247,0,0,0
APP-009531,-4,82792,74262,1337,0,0,0
APP-009531,-3,109640,92722,6389,0,0,0
APP-009531,-2,141258,102250,16273,0,0,0
APP-009531,-1,69971,59629,5952,0,0,0
APP-009531,0,105580,67162,20052,0,0,0
APP-009532,-5,73002,48803,8678,0,0,0
APP-009532,-4,78129,61284,6403,0,0,0
APP-009532,-3,68990,45052,6662,1,0,0
APP-009532,-2,73265,59515,5829,0,0,0
APP-009532,-1,91771,81616,4544,0,0,0
APP-009532,0,65929,48651,8263,0,0,0
APP-009533,-5,55087,37078,7703,0,0,0
APP-009533,-4,97450,76617,8085,0,0,0
APP-009533,-3,93043,71980,11133,0,0,0
APP-009533,-2,71103,61864,3518,0,0,0
APP-009533,-1,97432,65182,9580,0,0,0
APP-009533,0,85627,51849,18962,0,0,0
APP-009534,-5,27284,20780,2945,0,0,1
APP-009534,-4,28820,23515,2560,0,0,1
APP-009534,-3,26518,19281,3774,0,0,0
APP-009534,-2,30870,26633,1923,0,0,1
APP-009534,-1,31451,22091,5029,0,0,0
APP-009534,0,29433,21273,3753,0,0,1
APP-009535,-5,79160,48838,6556,0,0,0
APP-009535,-4,47326,29092,6712,0,0,0
APP-009535,-3,80964,71387,2520,0,0,0
APP-009535,-2,55592,36115,10385,0,0,0
APP-009535,-1,75659,70062,1863,0,0,0
APP-009535,0,52182,49316,951,1,0,0
APP-009536,-5,35897,26003,5466,0,0,1
APP-009536,-4,40584,31222,5401,0,0,1
APP-009536,-3,43622,38000,1623,0,0,1
APP-009536,-2,40854,34077,2825,0,0,1
APP-009536,-1,42747,37572,3066,0,0,1
APP-009536,0,38481,31296,1317,0,0,1
APP-009537,-5,48209,42161,2758,0,0,1
APP-009537,-4,44443,34191,3414,0,0,1
APP-009537,-3,45632,39934,2008,0,0,1
APP-009537,-2,53119,33822,9825,0,0,1
APP-009537,-1,50124,46095,1177,0,0,1
APP-009537,0,49795,46257,1177,0,0,1
APP-009538,-5,57435,39465,7317,0,0,1
APP-009538,-4,55280,48603,2920,0,0,1
APP-009538,-3,58809,40889,3959,0,0,1
APP-009538,-2,51342,36099,9061,1,0,1
APP-009538,-1,58013,35634,9555,0,0,1
APP-009538,0,61801,39713,11637,0,0,1
APP-009539,-5,48445,35097,6663,0,0,0
APP-009539,-4,33894,28512,920,0,0,0
APP-009539,-3,76248,46640,4666,0,0,0
APP-009539,-2,66709,41719,10482,0,0,0
APP-009539,-1,39275,29373,3907,0,0,0
APP-009539,0,63525,58600,985,0,0,0
APP-009540,-5,32543,25372,4015,0,0,1
APP-009540,-4,33165,29140,1839,1,0,1
APP-009540,-3,35208,21897,3855,0,0,1
APP-009540,-2,35585,24203,4923,0,0,1
APP-009540,-1,35354,31395,1734,0,0,1
APP-009540,0,32787,29650,1653,0,0,1
APP-009541,-5,49676,44138,2163,0,0,0
APP-009541,-4,81912,54416,11845,0,0,0
APP-009541,-3,87133,78143,3016,0,0,0
APP-009541,-2,107189,84247,13725,0,0,0
APP-009541,-1,115010,103084,4645,0,0,0
APP-009541,0,83365,71321,3265,0,0,0
APP-009542,-5,50471,46999,1172,0,0,0
APP-009542,-4,41666,34251,2716,0,0,0
APP-009542,-3,51011,32755,9294,0,0,0
APP-009542,-2,61560,50287,4945,0,0,0
APP-009542,-1,46974,39132,3689,0,0,0
APP-009542,0,42082,26749,5929,0,0,0
APP-009543,-5,111612,81005,17770,0,0,0
APP-009543,-4,70254,46273,14189,1,0,0
APP-009543,-3,72598,53666,3917,0,0,0
APP-009543,-2,52046,35725,6543,0,0,0
APP-009543,-1,108441,97787,6126,0,0,0
APP-009543,0,76072,49131,5007,0,0,0
APP-009544,-5,72372,67203,1312,0,0,1
APP-009544,-4,79774,59116,5756,0,0,1
APP-009544,-3,78032,59827,3617,0,0,1
APP-009544,-2,74983,70665,836,0,0,1
APP-009544,-1,78961,61614,8657,0,0,1
APP-009544,0,65830,48906,9175,0,0,1
APP-009545,-5,34394,23725,4044,0,0,1
APP-009545,-4,34980,30048,1411,0,0,1
APP-009545,-3,34469,26665,1666,0,0,1
APP-009545,-2,35100,25462,3277,0,0,1
APP-009545,-1,33725,23411,2220,0,0,1
APP-009545,0,32489,27711,2495,0,0,1
APP-009546,-5,61680,43471,5199,0,0,1
APP-009546,-4,76678,69038,4468,0,0,0
APP-009546,-3,66322,53989,2233,0,0,1
APP-009546,-2,74480,67692,1369,0,0,1
APP-009546,-1,72742,66721,2528,0,0,1
APP-009546,0,77471,67191,5756,0,0,1
APP-009547,-5,129173,107930,6731,0,0,0
APP-009547,-4,115405,81982,17052,0,0,0
APP-009547,-3,126603,100740,13064,0,0,0
APP-009547,-2,134104,100930,15542,0,0,0
APP-009547,-1,113852,68874,11493,0,0,0
APP-009547,0,110548,99753,4398,0,0,0
APP-009548,-5,70917,59974,2334,0,0,0
APP-009548,-4,59161,46435,4188,0,0,0
APP-009548,-3,72792,66186,3844,0,0,0
APP-009548,-2,56552,48738,3377,0,0,0
APP-009548,-1,63170,39193,5798,0,0,0
APP-009548,0,41299,36367,1562,0,0,0
APP-009549,-5,68013,63477,2295,0,0,0
APP-009549,-4,35057,28604,1104,0,0,0
APP-009549,-3,38561,26511,1972,0,0,0
APP-009549,-2,33377,27171,3477,0,0,0
APP-009549,-1,59198,51623,3768,0,0,0
APP-009549,0,44673,41038,1861,0,0,0
APP-009550,-5,402039,260806,26922,0,0,0
APP-009550,-4,283666,175935,44215,0,0,0
APP-009550,-3,236615,195145,13612,0,0,0
APP-009550,-2,349939,331304,3697,0,0,0
APP-009550,-1,381578,323661,10671,0,0,0
APP-009550,0,362234,293153,10756,0,0,0
APP-009551,-5,135491,117171,8479,0,0,1
APP-009551,-4,122919,79986,8432,0,0,1
APP-009551,-3,117665,102162,5136,0,0,1
APP-009551,-2,128296,118491,5445,0,0,1
APP-009551,-1,126989,91276,21162,0,0,1
APP-009551,0,135198,105318,13271,0,0,1
APP-009552,-5,111288,97708,6713,0,0,0
APP-009552,-4,56696,34251,9576,0,0,0
APP-009552,-3,88836,74515,7348,0,0,0
APP-009552,-2,53746,37692,5801,0,0,0
APP-009552,-1,70686,45329,6267,0,0,0
APP-009552,0,87753,55261,6593,0,0,0
APP-009553,-5,26550,17834,4823,0,0,1
APP-009553,-4,25260,17447,3157,0,0,1
APP-009553,-3,22647,21009,659,0,0,1
APP-009553,-2,25515,22908,691,0,0,1
APP-009553,-1,24682,21563,979,0,0,1
APP-009553,0,24594,16484,1281,0,0,1
APP-009554,-5,46022,32164,3338,0,1,1
APP-009554,-4,51758,34220,6197,0,0,1
APP-009554,-3,46473,27954,3860,0,0,1
APP-009554,-2,50987,47716,1417,0,0,1
APP-009554,-1,52443,42282,2589,0,0,1
APP-009554,0,47101,28772,8767,0,0,1
APP-009555,-5,19102,17457,500,0,0,0
APP-009555,-4,15962,13578,500,0,0,0
APP-009555,-3,38806,33439,1821,0,0,0
APP-009555,-2,20606,17079,1737,1,0,0
APP-009555,-1,21816,15649,1513,0,0,0
APP-009555,0,28110,18010,1626,0,0,0
APP-009556,-5,92141,64196,16435,0,0,0
APP-009556,-4,69796,60611,2937,0,0,0
APP-009556,-3,82196,68785,4263,0,0,0
APP-009556,-2,97228,62982,13634,0,0,0
APP-009556,-1,56974,40384,6411,0,0,0
APP-009556,0,57920,47621,5086,0,0,0
APP-009557,-5,65772,48600,5581,0,0,0
APP-009557,-4,51597,44681,2314,0,0,0
APP-009557,-3,71398,65316,2445,0,0,0
APP-009557,-2,47280,28736,7529,0,0,0
APP-009557,-1,97543,68870,16985,0,0,0
APP-009557,0,96225,76519,10489,0,0,0
APP-009558,-5,55283,37447,8296,0,0,1
APP-009558,-4,46823,35632,6305,0,1,1
APP-009558,-3,56496,36837,11628,0,0,1
APP-009558,-2,52279,41266,4631,0,0,1
APP-009558,-1,55721,35166,9463,0,0,1
APP-009558,0,52618,47709,1168,0,0,1
APP-009559,-5,49816,37797,4660,1,0,1
APP-009559,-4,49805,31291,8140,0,0,1
APP-009559,-3,50641,40249,4216,0,0,1
APP-009559,-2,44677,28051,3208,0,0,1
APP-009559,-1,44953,27704,3289,0,0,1
APP-009559,0,44508,36394,3066,0,0,1
APP-009560,-5,109465,67707,23008,0,0,0
APP-009560,-4,154542,118959,13663,0,0,0
APP-009560,-3,179648,130111,15364,0,0,0
APP-009560,-2,187705,144397,18270,0,0,0
APP-009560,-1,109652,89047,4095,0,0,0
APP-009560,0,173856,122353,28151,0,0,0
APP-009561,-5,125715,115979,5259,0,0,1
APP-009561,-4,118676,97949,4260,0,0,1
APP-009561,-3,120471,111961,1351,1,0,1
APP-009561,-2,122062,100876,9656,1,0,1
APP-009561,-1,112169,68859,25892,0,0,1
APP-009561,0,135957,86472,28197,0,0,1
APP-009562,-5,128757,116404,5498,0,0,1
APP-009562,-4,128502,104743,8294,0,0,1
APP-009562,-3,129007,87278,18066,0,0,1
APP-009562,-2,131367,88642,21470,0,0,1
APP-009562,-1,116533,95412,3715,0,1,1
APP-009562,0,131177,98606,16234,0,1,1
APP-009563,-5,64346,47604,9640,0,0,0
APP-009563,-4,38156,29565,2860,0,0,0
APP-009563,-3,47812,29532,4879,0,0,0
APP-009563,-2,43037,28243,7169,1,0,0
APP-009563,-1,43775,36652,3393,0,0,0
APP-009563,0,54637,45362,1514,0,0,0
APP-009564,-5,26698,20632,2253,0,0,1
APP-009564,-4,29688,21205,2222,0,0,1
APP-009564,-3,29818,23472,1226,0,0,1
APP-009564,-2,26106,18779,2303,0,0,1
APP-009564,-1,27566,20504,3030,0,0,1
APP-009564,0,32620,26693,1983,0,0,1
APP-009565,-5,42789,37286,2253,0,0,1
APP-009565,-4,41784,31576,5384,1,0,0
APP-009565,-3,40834,32143,2472,0,0,1
APP-009565,-2,38982,32856,3288,0,0,1
APP-009565,-1,41013,36651,762,0,0,1
APP-009565,0,40185,25546,7951,0,0,1
APP-009566,-5,47743,39543,2326,0,0,1
APP-009566,-4,49556,30490,7249,0,0,1
APP-009566,-3,44098,33288,2567,0,0,1
APP-009566,-2,48115,36235,3779,1,0,1
APP-009566,-1,45871,33740,5094,0,0,1
APP-009566,0,47339,41229,1540,0,0,1
APP-009567,-5,34041,23332,5550,0,0,1
APP-009567,-4,30120,18136,4651,0,0,1
APP-009567,-3,28542,23467,2079,0,0,0
APP-009567,-2,33896,31739,609,0,0,1
APP-009567,-1,34377,21951,3568,0,0,1
APP-009567,0,29797,28253,578,0,0,1
APP-009568,-5,120742,76452,14725,0,0,0
APP-009568,-4,85245,65238,8063,0,0,0
APP-009568,-3,81078,72463,4825,0,0,0
APP-009568,-2,52173,46084,3593,0,0,0
APP-009568,-1,85726,57149,10340,0,0,0
APP-009568,0,106079,80202,12929,0,0,0
APP-009569,-5,77285,61758,3655,0,0,0
APP-009569,-4,54204,46416,3678,0,0,0
APP-009569,-3,88152,60529,4395,0,0,0
APP-009569,-2,46875,40170,3755,0,0,0
APP-009569,-1,35389,24584,3804,0,0,0
APP-009569,0,77488,64345,7215,1,0,0
APP-009570,-5,18231,11850,2194,0,0,0
APP-009570,-4,25853,17016,2313,0,0,0
APP-009570,-3,18110,13932,1840,0,0,0
APP-009570,-2,15864,11710,1812,0,0,0
APP-009570,-1,25033,15226,5149,0,0,0
APP-009570,0,29952,23723,1536,1,0,0
APP-009571,-5,169517,152446,5137,0,0,1
APP-009571,-4,167017,148721,9601,0,0,1
APP-009571,-3,193921,122318,39924,0,0,1
APP-009571,-2,185665,156118,4478,0,0,1
APP-009571,-1,179453,135414,11912,0,0,1
APP-009571,0,175476,146912,14499,0,0,1
APP-009572,-5,79423,74385,1230,1,0,1
APP-009572,-4,80975,57728,7381,0,0,1
APP-009572,-3,80159,74950,2162,0,0,1
APP-009572,-2,73305,48308,14199,0,1,1
APP-009572,-1,73324,63026,2239,0,0,0
APP-009572,0,73628,46876,13826,0,0,1
APP-009573,-5,34794,32362,1037,0,0,1
APP-009573,-4,36697,34310,909,1,0,1
APP-009573,-3,35824,22844,6134,0,0,1
APP-009573,-2,34957,21772,5213,0,0,1
APP-009573,-1,29399,23229,1708,0,0,1
APP-009573,0,35591,32189,1782,0,0,1
APP-009574,-5,42987,32021,5658,0,0,0
APP-009574,-4,39593,36930,815,0,0,0
APP-009574,-3,47951,35210,5801,0,0,0
APP-009574,-2,84536,69778,3117,1,0,0
APP-009574,-1,71932,43883,12526,0,0,0
APP-009574,0,99232,88670,4925,0,0,0
APP-009575,-5,51126,33006,8956,0,0,1
APP-009575,-4,51760,38273,7623,0,0,1
APP-009575,-3,53957,46084,2945,0,0,1
APP-009575,-2,57264,51668,2059,0,0,1
APP-009575,-1,52933,33797,3489,0,0,1
APP-009575,0,54069,37043,9594,0,0,1
APP-009576,-5,30735,23431,1118,0,0,0
APP-009576,-4,56075,44317,3194,0,0,0
APP-009576,-3,23296,16471,2425,0,0,0
APP-009576,-2,50519,40507,3532,0,0,0
APP-009576,-1,37562,33996,1033,0,0,0
APP-009576,0,29773,18019,1989,0,0,0
APP-009577,-5,84042,58376,8020,0,0,1
APP-009577,-4,85741,72761,6065,0,0,1
APP-009577,-3,105363,86832,10357,0,0,1
APP-009577,-2,90049,59674,13071,1,0,1
APP-009577,-1,101848,80678,9102,0,0,1
APP-009577,0,96106,75650,7424,0,0,1
APP-009578,-5,30997,20379,2957,0,0,0
APP-009578,-4,15909,14442,760,0,0,0
APP-009578,-3,24127,18205,1181,0,0,0
APP-009578,-2,25288,21746,603,0,0,0
APP-009578,-1,15226,11490,1569,0,0,0
APP-009578,0,30224,23193,1400,0,0,0
APP-009579,-5,62854,58234,2621,0,0,0
APP-009579,-4,50941,48053,1015,0,0,1
APP-009579,-3,61882,53553,3159,0,0,1
APP-009579,-2,56842,47516,3086,0,0,1
APP-009579,-1,50791,47931,576,0,0,1
APP-009579,0,60644,37955,8852,0,0,0
APP-009580,-5,31625,26280,1047,0,0,0
APP-009580,-4,42593,26769,4442,0,0,0
APP-009580,-3,74569,55538,6845,0,0,0
APP-009580,-2,58338,51423,3825,0,0,0
APP-009580,-1,61932,52637,2764,0,0,0
APP-009580,0,60825,54600,3073,0,0,0
APP-009581,-5,264950,168011,22689,0,0,0
APP-009581,-4,374953,306692,14176,1,0,0
APP-009581,-3,239205,191833,17505,0,0,0
APP-009581,-2,218805,169422,28767,0,0,0
APP-009581,-1,213267,175931,14097,0,0,0
APP-009581,0,229887,163852,27811,0,0,0
APP-009582,-5,49551,39381,4996,0,0,0
APP-009582,-4,49834,42652,3077,1,1,0
APP-009582,-3,60995,50266,2210,0,0,0
APP-009582,-2,54675,48802,3460,0,0,0
APP-009582,-1,46815,28184,8677,1,0,0
APP-009582,0,35691,26173,2742,0,0,0
APP-009583,-5,71783,43979,11165,0,0,0
APP-009583,-4,76580,45969,14771,0,0,0
APP-009583,-3,67329,62911,1207,1,0,0
APP-009583,-2,70684,58072,7527,0,0,0
APP-009583,-1,53446,41003,3203,0,0,0
APP-009583,0,43025,29215,5019,0,0,0
APP-009584,-5,32641,22112,1679,0,0,1
APP-009584,-4,32628,30626,1110,0,0,1
APP-009584,-3,33611,23594,3381,0,0,1
APP-009584,-2,36318,32429,1090,0,0,1
APP-009584,-1,32716,26749,2203,0,0,1
APP-009584,0,30592,23396,3797,0,0,1
APP-009585,-5,13710,11945,696,0,0,0
APP-009585,-4,13865,12211,500,0,0,1
APP-009585,-3,16180,10382,1072,0,0,1
APP-009585,-2,16065,13414,1356,0,0,1
APP-009585,-1,13855,10072,1137,1,0,1
APP-009585,0,16074,9716,1604,0,0,1
APP-009586,-5,52619,34241,2841,0,0,0
APP-009586,-4,45101,40647,2477,0,0,0
APP-009586,-3,29414,18538,5064,0,0,0
APP-009586,-2,57141,46304,5923,0,0,0
APP-009586,-1,47439,42983,2208,0,0,0
APP-009586,0,36987,31309,1596,1,0,0
APP-009587,-5,55567,36522,6221,0,0,0
APP-009587,-4,58211,51782,1996,0,0,0
APP-009587,-3,113376,92500,3236,0,0,0
APP-009587,-2,96624,86545,5178,0,0,0
APP-009587,-1,69281,43082,15710,0,0,0
APP-009587,0,75607,70354,1989,0,0,0
APP-009588,-5,98650,70669,7627,0,0,0
APP-009588,-4,93783,57828,14652,0,0,1
APP-009588,-3,109316,88827,4427,0,0,1
APP-009588,-2,114737,98127,3612,0,0,1
APP-009588,-1,99378,87609,2349,0,0,1
APP-009588,0,110388,84366,7485,0,0,1
APP-009589,-5,28914,24458,2275,1,0,0
APP-009589,-4,35758,26101,4317,0,0,0
APP-009589,-3,23866,19994,600,0,0,0
APP-009589,-2,21307,19487,757,1,0,0
APP-009589,-1,31620,29181,607,0,0,0
APP-009589,0,31756,28884,1417,0,0,0
APP-009590,-5,214971,134072,16757,0,0,0
APP-009590,-4,147995,138850,5470,0,0,0
APP-009590,-3,201394,190604,2731,0,0,0
APP-009590,-2,288461,251304,20969,0,0,0
APP-009590,-1,222814,175036,9719,0,0,0
APP-009590,0,292061,213161,13230,0,0,0
APP-009591,-5,45422,34627,3712,0,0,0
APP-009591,-4,38570,31082,4216,0,1,0
APP-009591,-3,37223,28255,4545,0,0,0
APP-009591,-2,58546,40963,5463,0,0,0
APP-009591,-1,46312,43777,519,0,0,0
APP-009591,0,78008,48714,6780,0,0,0
APP-009592,-5,35810,28555,3075,0,0,0
APP-009592,-4,38119,23453,6654,0,0,0
APP-009592,-3,44068,36118,3821,0,0,0
APP-009592,-2,36579,30955,2596,0,0,0
APP-009592,-1,25767,23409,500,0,0,0
APP-009592,0,35691,31750,2106,0,0,0
APP-009593,-5,74766,56375,7017,0,0,1
APP-009593,-4,81563,75641,1246,0,0,1
APP-009593,-3,67395,41821,6340,0,0,1
APP-009593,-2,70970,63628,1674,0,0,1
APP-009593,-1,69253,52781,4764,1,0,1
APP-009593,0,84915,76086,3889,0,0,1
APP-009594,-5,85308,63489,8818,0,0,0
APP-009594,-4,68440,54885,6497,0,0,0
APP-009594,-3,75443,65756,4292,0,0,0
APP-009594,-2,84510,71410,3050,0,0,0
APP-009594,-1,93492,74198,8688,0,0,0
APP-009594,0,88255,67960,6320,0,0,0
APP-009595,-5,154394,132680,10834,0,0,0
APP-009595,-4,109326,90914,6649,0,0,0
APP-009595,-3,144848,113522,9675,0,0,0
APP-009595,-2,145336,107862,9807,0,0,0
APP-009595,-1,86280,71907,6433,1,0,0
APP-009595,0,117112,107769,5434,0,0,0
APP-009596,-5,21092,15237,2641,0,0,1
APP-009596,-4,23195,19118,754,0,0,1
APP-009596,-3,19801,16291,1844,0,0,1
APP-009596,-2,23202,19545,676,0,0,1
APP-009596,-1,22311,19398,810,0,0,1
APP-009596,0,21690,16563,1579,0,0,1
APP-009597,-5,80773,69685,2941,0,0,0
APP-009597,-4,72634,53450,8882,0,0,0
APP-009597,-3,87154,56011,10007,0,0,0
APP-009597,-2,60144,54840,2092,0,0,0
APP-009597,-1,72555,51206,7796,0,0,0
APP-009597,0,65529,61622,1339,1,0,0
APP-009598,-5,106677,68802,14736,0,0,1
APP-009598,-4,106942,76291,8552,0,0,1
APP-009598,-3,98068,61662,12804,0,0,1
APP-009598,-2,84972,59988,14507,0,0,1
APP-009598,-1,98604,59922,21260,0,0,1
APP-009598,0,106545,68635,9870,0,0,1
APP-009599,-5,44168,32444,6860,0,0,1
APP-009599,-4,39030,26220,2144,0,0,1
APP-009599,-3,46194,34217,5776,0,0,1
APP-009599,-2,37334,23136,7818,0,0,1
APP-009599,-1,41040,33127,2985,0,0,1
APP-009599,0,45656,36399,4781,0,0,1
APP-009600,-5,35088,26728,3735,0,0,1
APP-009600,-4,29969,20211,2685,0,0,1
APP-009600,-3,35274,26635,2012,0,0,1
APP-009600,-2,33118,26680,2056,0,1,1
APP-009600,-1,36283,33836,1283,1,0,1
APP-009600,0,37365,23954,6678,1,1,1
APP-009601,-5,40125,32895,2098,0,0,0
APP-009601,-4,40674,31923,4636,0,0,0
