application_id,quarter,declared_turnover,tax_paid,filing_status,days_late
APP-009539,Q4-2024,,,Missing,
APP-009541,Q1-2023,304380.0,47307.0,Filed On Time,0.0
APP-009541,Q2-2023,233936.0,33326.0,Filed On Time,0.0
APP-009541,Q3-2023,275032.0,13967.0,Filed On Time,0.0
APP-009541,Q4-2023,,,Missing,
APP-009541,Q1-2024,,,Missing,
APP-009541,Q2-2024,256669.0,31373.0,Late,35.0
APP-009541,Q3-2024,,,Missing,
APP-009541,Q4-2024,265110.0,41508.0,Filed On Time,0.0
APP-009542,Q1-2023,,,Missing,
APP-009542,Q2-2023,154490.0,22457.0,Late,105.0
APP-009542,Q3-2023,158627.0,23873.0,Filed On Time,0.0
APP-009542,Q4-2023,141883.0,15028.0,Filed On Time,0.0
APP-009542,Q1-2024,158144.0,8630.0,Filed On Time,0.0
APP-009542,Q2-2024,,,Missing,
APP-009542,Q3-2024,164299.0,11608.0,Filed On Time,0.0
APP-009542,Q4-2024,137240.0,12515.0,Filed On Time,0.0
APP-009543,Q3-2023,,,Missing,
APP-009543,Q4-2023,339627.0,26534.0,Filed On Time,0.0
APP-009543,Q1-2024,350930.0,23295.0,Filed On Time,0.0
APP-009543,Q2-2024,425868.0,53728.0,Late,10.0
APP-009543,Q3-2024,262837.0,37141.0,Filed On Time,0.0
APP-009543,Q4-2024,432040.0,33004.0,Filed On Time,0.0
APP-009547,Q1-2023,432591.0,47395.0,Filed On Time,0.0
APP-009547,Q2-2023,,,Missing,
APP-009547,Q3-2023,364146.0,25296.0,Filed On Time,0.0
APP-009547,Q4-2023,286463.0,23055.0,Filed On Time,0.0
APP-009547,Q1-2024,299541.0,45848.0,Filed On Time,0.0
APP-009547,Q2-2024,400696.0,24139.0,Filed On Time,0.0
APP-009547,Q3-2024,450498.0,23303.0,Filed On Time,0.0
APP-009547,Q4-2024,282422.0,19733.0,Filed On Time,0.0
APP-009548,Q1-2023,184445.0,17672.0,Filed On Time,0.0
APP-009548,Q2-2023,185031.0,23630.0,Filed On Time,0.0
APP-009548,Q3-2023,173556.0,12853.0,Late,14.0
APP-009548,Q4-2023,219936.0,36065.0,Late,20.0
APP-009548,Q1-2024,157657.0,10087.0,Filed On Time,0.0
APP-009548,Q2-2024,192148.0,13157.0,Filed On Time,0.0
APP-009548,Q3-2024,166639.0,16895.0,Filed On Time,0.0
APP-009548,Q4-2024,133255.0,17795.0,Late,63.0
APP-009549,Q1-2023,,,Missing,
APP-009549,Q2-2023,174795.0,17725.0,Filed On Time,0.0
APP-009549,Q3-2023,171240.0,15976.0,Filed On Time,0.0
APP-009549,Q4-2023,216276.0,21916.0,Filed On Time,0.0
APP-009549,Q1-2024,274881.0,35038.0,Filed On Time,0.0
APP-009549,Q2-2024,,,Missing,
APP-009549,Q3-2024,250917.0,44903.0,Filed On Time,0.0
APP-009549,Q4-2024,187300.0,15812.0,Filed On Time,0.0
APP-009550,Q3-2023,868613.0,95085.0,Filed On Time,0.0
APP-009550,Q4-2023,762435.0,59500.0,Late,5.0
APP-009550,Q1-2024,750311.0,48901.0,Filed On Time,0.0
APP-009550,Q2-2024,1063223.0,141701.0,Filed On Time,0.0
APP-009550,Q3-2024,1039068.0,99304.0,Filed On Time,0.0
APP-009550,Q4-2024,1184615.0,115369.0,Filed On Time,0.0
APP-009552,Q4-2023,308355.0,28820.0,Filed On Time,0.0
APP-009552,Q1-2024,233604.0,17190.0,Late,13.0
APP-009552,Q2-2024,277640.0,26978.0,Filed On Time,0.0
APP-009552,Q3-2024,204938.0,13083.0,Filed On Time,0.0
APP-009552,Q4-2024,265465.0,22852.0,Filed On Time,0.0
APP-009555,Q1-2023,80599.0,14362.0,Filed On Time,0.0
APP-009555,Q2-2023,84157.0,13699.0,Filed On Time,0.0
APP-009555,Q3-2023,111006.0,18073.0,Filed On Time,0.0
APP-009555,Q4-2023,88397.0,11773.0,Filed On Time,0.0
APP-009555,Q1-2024,70067.0,11682.0,Late,16.0
APP-009555,Q2-2024,106938.0,13257.0,Late,65.0
APP-009555,Q3-2024,91256.0,13889.0,Filed On Time,0.0
APP-009555,Q4-2024,98908.0,10254.0,Filed On Time,0.0
APP-009556,Q1-2023,221037.0,14009.0,Filed On Time,0.0
APP-009556,Q2-2023,176167.0,28847.0,Filed On Time,0.0
APP-009556,Q3-2023,164275.0,12129.0,Filed On Time,0.0
APP-009556,Q4-2023,168526.0,14405.0,Late,117.0
APP-009556,Q1-2024,158158.0,26315.0,Filed On Time,0.0
APP-009556,Q2-2024,161722.0,18881.0,Filed On Time,0.0
APP-009556,Q3-2024,219893.0,13960.0,Filed On Time,0.0
APP-009556,Q4-2024,161320.0,8452.0,Filed On Time,0.0
APP-009557,Q1-2023,261898.0,15658.0,Late,31.0
APP-009557,Q2-2023,240018.0,38579.0,Filed On Time,0.0
APP-009557,Q3-2023,291131.0,45058.0,Filed On Time,0.0
APP-009557,Q4-2023,203950.0,34702.0,Filed On Time,0.0
APP-009557,Q1-2024,176659.0,16838.0,Filed On Time,0.0
APP-009557,Q2-2024,,,Missing,
APP-009557,Q3-2024,223148.0,36373.0,Filed On Time,0.0
APP-009557,Q4-2024,241967.0,33137.0,Late,29.0
APP-009560,Q1-2023,402636.0,48042.0,Filed On Time,0.0
APP-009560,Q2-2023,341665.0,27818.0,Filed On Time,0.0
APP-009560,Q3-2023,343799.0,50280.0,Filed On Time,0.0
APP-009560,Q4-2023,353807.0,41932.0,Filed On Time,0.0
APP-009560,Q1-2024,431436.0,39155.0,Filed On Time,0.0
APP-009560,Q2-2024,398908.0,57814.0,Filed On Time,0.0
APP-009560,Q3-2024,459311.0,80627.0,Filed On Time,0.0
APP-009560,Q4-2024,505943.0,49759.0,Late,97.0
APP-009563,Q1-2023,243530.0,41762.0,Late,45.0
APP-009563,Q2-2023,147116.0,21562.0,Filed On Time,0.0
APP-009563,Q3-2023,189737.0,23886.0,Late,107.0
APP-009563,Q4-2023,188133.0,10866.0,Filed On Time,0.0
APP-009563,Q1-2024,219250.0,34866.0,Late,29.0
APP-009563,Q2-2024,218616.0,31846.0,Filed On Time,0.0
APP-009563,Q3-2024,196363.0,18398.0,Filed On Time,0.0
APP-009563,Q4-2024,156000.0,15961.0,Filed On Time,0.0
APP-009568,Q1-2024,314405.0,16177.0,Filed On Time,0.0
APP-009568,Q2-2024,196543.0,22910.0,Filed On Time,0.0
APP-009568,Q3-2024,299861.0,21495.0,Filed On Time,0.0
APP-009568,Q4-2024,204753.0,20394.0,Filed On Time,0.0
APP-009569,Q1-2023,211367.0,18110.0,Filed On Time,0.0
APP-009569,Q2-2023,192272.0,27805.0,Filed On Time,0.0
APP-009569,Q3-2023,275579.0,28964.0,Filed On Time,0.0
APP-009569,Q4-2023,228914.0,16739.0,Filed On Time,0.0
APP-009569,Q1-2024,221697.0,12311.0,Filed On Time,0.0
APP-009569,Q2-2024,259572.0,46678.0,Filed On Time,0.0
APP-009569,Q3-2024,283148.0,16732.0,Filed On Time,0.0
APP-009569,Q4-2024,203149.0,19409.0,Late,80.0
APP-009570,Q1-2023,176618.0,15245.0,Filed On Time,0.0
APP-009570,Q2-2023,,,Missing,
APP-009570,Q3-2023,150110.0,15422.0,Filed On Time,0.0
APP-009570,Q4-2023,167308.0,17171.0,Filed On Time,0.0
APP-009570,Q1-2024,147156.0,8386.0,Filed On Time,0.0
APP-009570,Q2-2024,140580.0,18503.0,Filed On Time,0.0
APP-009570,Q3-2024,168681.0,20214.0,Late,54.0
APP-009570,Q4-2024,,,Missing,
APP-009574,Q1-2023,,,Missing,
APP-009574,Q2-2023,292052.0,42535.0,Late,88.0
APP-009574,Q3-2023,235422.0,21273.0,Late,53.0
APP-009574,Q4-2023,245277.0,33451.0,Filed On Time,0.0
APP-009574,Q1-2024,291300.0,42006.0,Filed On Time,0.0
APP-009574,Q2-2024,201661.0,18072.0,Late,10.0
APP-009574,Q3-2024,192751.0,34144.0,Filed On Time,0.0
APP-009574,Q4-2024,253976.0,27155.0,Late,25.0
APP-009576,Q1-2024,272222.0,29233.0,Late,65.0
APP-009576,Q2-2024,188580.0,31693.0,Filed On Time,0.0
APP-009576,Q3-2024,240113.0,22910.0,Late,88.0
APP-009576,Q4-2024,186990.0,26194.0,Filed On Time,0.0
APP-009578,Q1-2023,63480.0,4517.0,Filed On Time,0.0
APP-009578,Q2-2023,93800.0,5623.0,Filed On Time,0.0
APP-009578,Q3-2023,73559.0,8720.0,Filed On Time,0.0
APP-009578,Q4-2023,66040.0,11235.0,Filed On Time,0.0
APP-009578,Q1-2024,,,Missing,
APP-009578,Q2-2024,80114.0,6287.0,Filed On Time,0.0
APP-009578,Q3-2024,84879.0,14504.0,Filed On Time,0.0
APP-009578,Q4-2024,77960.0,11520.0,Filed On Time,0.0
APP-009580,Q1-2023,133878.0,11578.0,Filed On Time,0.0
APP-009580,Q2-2023,185603.0,27418.0,Filed On Time,0.0
APP-009580,Q3-2023,117559.0,16585.0,Late,35.0
APP-009580,Q4-2023,161188.0,11917.0,Late,6.0
APP-009580,Q1-2024,151818.0,19290.0,Filed On Time,0.0
APP-009580,Q2-2024,132715.0,11463.0,Filed On Time,0.0
APP-009580,Q3-2024,146952.0,19955.0,Filed On Time,0.0
APP-009580,Q4-2024,160061.0,21079.0,Filed On Time,0.0
APP-009581,Q1-2023,842996.0,114580.0,Late,95.0
APP-009581,Q2-2023,775040.0,104163.0,Filed On Time,0.0
APP-009581,Q3-2023,863353.0,104606.0,Filed On Time,0.0
APP-009581,Q4-2023,850259.0,92275.0,Filed On Time,0.0
APP-009581,Q1-2024,1005379.0,81042.0,Filed On Time,0.0
APP-009581,Q2-2024,661890.0,83654.0,Late,59.0
APP-009581,Q3-2024,893107.0,134115.0,Filed On Time,0.0
APP-009581,Q4-2024,854041.0,76473.0,Late,14.0
APP-009582,Q1-2024,187551.0,21260.0,Filed On Time,0.0
APP-009582,Q2-2024,222564.0,21123.0,Late,21.0
APP-009582,Q3-2024,289885.0,40759.0,Filed On Time,0.0
APP-009582,Q4-2024,264810.0,28297.0,Late,71.0
APP-009583,Q1-2023,272206.0,32968.0,Late,79.0
APP-009583,Q2-2023,188413.0,16120.0,Late,43.0
APP-009583,Q3-2023,178886.0,26206.0,Filed On Time,0.0
APP-009583,Q4-2023,220300.0,22607.0,Filed On Time,0.0
APP-009583,Q1-2024,253756.0,37411.0,Filed On Time,0.0
APP-009583,Q2-2024,175446.0,18979.0,Filed On Time,0.0
APP-009583,Q3-2024,206761.0,36100.0,Late,105.0
APP-009583,Q4-2024,179533.0,13713.0,Filed On Time,0.0
APP-009586,Q1-2023,103731.0,10701.0,Late,49.0
APP-009586,Q2-2023,118563.0,10324.0,Filed On Time,0.0
APP-009586,Q3-2023,128829.0,15772.0,Filed On Time,0.0
APP-009586,Q4-2023,158916.0,20983.0,Filed On Time,0.0
APP-009586,Q1-2024,160356.0,17803.0,Filed On Time,0.0
APP-009586,Q2-2024,98790.0,12573.0,Filed On Time,0.0
APP-009586,Q3-2024,122610.0,6356.0,Filed On Time,0.0
APP-009586,Q4-2024,121248.0,16431.0,Filed On Time,0.0
APP-009587,Q1-2023,316968.0,33682.0,Late,34.0
APP-009587,Q2-2023,317998.0,31578.0,Filed On Time,0.0
APP-009587,Q3-2023,,,Missing,
APP-009587,Q4-2023,318057.0,55829.0,Filed On Time,0.0
APP-009587,Q1-2024,,,Missing,
APP-009587,Q2-2024,,,Missing,
APP-009587,Q3-2024,288259.0,50210.0,Filed On Time,0.0
APP-009587,Q4-2024,237902.0,39415.0,Filed On Time,0.0
APP-009589,Q1-2023,,,Missing,
APP-009589,Q2-2023,,,Missing,
APP-009589,Q3-2023,215352.0,18870.0,Filed On Time,0.0
APP-009589,Q4-2023,142167.0,16680.0,Filed On Time,0.0
APP-009589,Q1-2024,190539.0,25378.0,Late,76.0
APP-009589,Q2-2024,170271.0,29210.0,Late,12.0
APP-009589,Q3-2024,212970.0,37833.0,Late,71.0
APP-009589,Q4-2024,243473.0,31045.0,Late,99.0
APP-009590,Q1-2023,848679.0,134101.0,Filed On Time,0.0
APP-009590,Q2-2023,729484.0,101790.0,Filed On Time,0.0
APP-009590,Q3-2023,730152.0,115171.0,Filed On Time,0.0
APP-009590,Q4-2023,,,Missing,
APP-009590,Q1-2024,626418.0,79244.0,Filed On Time,0.0
APP-009590,Q2-2024,600851.0,31119.0,Filed On Time,0.0
APP-009590,Q3-2024,770443.0,131311.0,Filed On Time,0.0
APP-009590,Q4-2024,810559.0,144662.0,Filed On Time,0.0
APP-009591,Q1-2023,466863.0,52534.0,Late,33.0
APP-009591,Q2-2023,,,Missing,
APP-009591,Q3-2023,468870.0,53267.0,Filed On Time,0.0
APP-009591,Q4-2023,469659.0,68846.0,Filed On Time,0.0
APP-009591,Q1-2024,436809.0,24790.0,Filed On Time,0.0
APP-009591,Q2-2024,,,Missing,
APP-009591,Q3-2024,517084.0,71581.0,Filed On Time,0.0
APP-009591,Q4-2024,420120.0,32351.0,Late,55.0
APP-009592,Q1-2023,135883.0,7000.0,Filed On Time,0.0
APP-009592,Q2-2023,135968.0,8836.0,Filed On Time,0.0
APP-009592,Q3-2023,,,Missing,
APP-009592,Q4-2023,105150.0,10087.0,Filed On Time,0.0
APP-009592,Q1-2024,145202.0,10493.0,Filed On Time,0.0
APP-009592,Q2-2024,111567.0,10334.0,Late,74.0
APP-009592,Q3-2024,103913.0,18075.0,Filed On Time,0.0
APP-009592,Q4-2024,142987.0,22547.0,Filed On Time,0.0
APP-009594,Q1-2023,226555.0,30901.0,Filed On Time,0.0
APP-009594,Q2-2023,258615.0,31721.0,Filed On Time,0.0
APP-009594,Q3-2023,304308.0,20717.0,Late,95.0
APP-009594,Q4-2023,214451.0,14967.0,Filed On Time,0.0
APP-009594,Q1-2024,,,Missing,
APP-009594,Q2-2024,198306.0,32280.0,Filed On Time,0.0
APP-009594,Q3-2024,315250.0,39697.0,Filed On Time,0.0
APP-009594,Q4-2024,251520.0,15291.0,Late,95.0
APP-009595,Q1-2023,,,Missing,
APP-009595,Q2-2023,,,Missing,
APP-009595,Q3-2023,371104.0,55804.0,Filed On Time,0.0
APP-009595,Q4-2023,517048.0,41559.0,Filed On Time,0.0
APP-009595,Q1-2024,342341.0,57208.0,Filed On Time,0.0
APP-009595,Q2-2024,441373.0,35650.0,Late,63.0
APP-009595,Q3-2024,407365.0,30550.0,Filed On Time,0.0
APP-009595,Q4-2024,,,Missing,
APP-009597,Q1-2023,241860.0,17177.0,Filed On Time,0.0
APP-009597,Q2-2023,312762.0,29971.0,Filed On Time,0.0
APP-009597,Q3-2023,256247.0,28964.0,Late,19.0
APP-009597,Q4-2023,235950.0,25334.0,Filed On Time,0.0
APP-009597,Q1-2024,304937.0,20065.0,Filed On Time,0.0
APP-009597,Q2-2024,221293.0,38990.0,Filed On Time,0.0
APP-009597,Q3-2024,230972.0,18090.0,Late,35.0
APP-009597,Q4-2024,,,Missing,
APP-009601,Q1-2023,110485.0,12316.0,Filed On Time,0.0
APP-009601,Q2-2023,,,Missing,
APP-009601,Q3-2023,,,Missing,
APP-009601,Q4-2023,85789.0,10311.0,Filed On Time,0.0
APP-009601,Q1-2024,95305.0,15286.0,Filed On Time,0.0
APP-009601,Q2-2024,100407.0,10346.0,Filed On Time,0.0
APP-009601,Q3-2024,,,Missing,
APP-009601,Q4-2024,96104.0,11790.0,Filed On Time,0.0
APP-009602,Q1-2023,105378.0,18952.0,Filed On Time,0.0
APP-009602,Q2-2023,,,Missing,
APP-009602,Q3-2023,109577.0,15668.0,Filed On Time,0.0
APP-009602,Q4-2023,135112.0,11101.0,Late,10.0
APP-009602,Q1-2024,103431.0,10205.0,Filed On Time,0.0
APP-009602,Q2-2024,144503.0,10968.0,Filed On Time,0.0
APP-009602,Q3-2024,101173.0,8674.0,Late,79.0
APP-009602,Q4-2024,102380.0,5505.0,Late,114.0
APP-009603,Q1-2024,282478.0,19172.0,Filed On Time,0.0
APP-009603,Q2-2024,,,Missing,
APP-009603,Q3-2024,,,Missing,
APP-009603,Q4-2024,314983.0,46514.0,Late,40.0
APP-009604,Q1-2023,208048.0,12663.0,Late,38.0
APP-009604,Q2-2023,224008.0,20593.0,Filed On Time,0.0
APP-009604,Q3-2023,228864.0,24075.0,Filed On Time,0.0
APP-009604,Q4-2023,156188.0,11566.0,Late,80.0
APP-009604,Q1-2024,,,Missing,
APP-009604,Q2-2024,157226.0,26320.0,Filed On Time,0.0
APP-009604,Q3-2024,241093.0,27410.0,Filed On Time,0.0
APP-009604,Q4-2024,172307.0,15189.0,Filed On Time,0.0
APP-009607,Q1-2023,225744.0,40278.0,Filed On Time,0.0
APP-009607,Q2-2023,151755.0,22711.0,Filed On Time,0.0
APP-009607,Q3-2023,170161.0,26091.0,Filed On Time,0.0
APP-009607,Q4-2023,154259.0,23701.0,Filed On Time,0.0
APP-009607,Q1-2024,220577.0,11243.0,Filed On Time,0.0
APP-009607,Q2-2024,198876.0,33578.0,Filed On Time,0.0
APP-009607,Q3-2024,164099.0,10467.0,Filed On Time,0.0
APP-009607,Q4-2024,218298.0,30554.0,Filed On Time,0.0
APP-009609,Q1-2023,297181.0,41487.0,Filed On Time,0.0
APP-009609,Q2-2023,289715.0,47811.0,Filed On Time,0.0
APP-009609,Q3-2023,244128.0,17595.0,Filed On Time,0.0
APP-009609,Q4-2023,264615.0,42097.0,Filed On Time,0.0
APP-009609,Q1-2024,308111.0,37672.0,Filed On Time,0.0
APP-009609,Q2-2024,179540.0,11880.0,Filed On Time,0.0
APP-009609,Q3-2024,303078.0,38392.0,Filed On Time,0.0
APP-009609,Q4-2024,289327.0,25656.0,Late,9.0
APP-009611,Q2-2023,471825.0,57910.0,Filed On Time,0.0
APP-009611,Q3-2023,325605.0,52696.0,Filed On Time,0.0
APP-009611,Q4-2023,409036.0,35943.0,Filed On Time,0.0
APP-009611,Q1-2024,478443.0,27516.0,Filed On Time,0.0
APP-009611,Q2-2024,,,Missing,
APP-009611,Q3-2024,402115.0,29596.0,Filed On Time,0.0
APP-009611,Q4-2024,475922.0,37155.0,Late,102.0
APP-009614,Q1-2023,207112.0,32117.0,Late,32.0
APP-009614,Q2-2023,164857.0,23369.0,Filed On Time,0.0
APP-009614,Q3-2023,218555.0,24307.0,Late,14.0
APP-009614,Q4-2023,,,Missing,
APP-009614,Q1-2024,146805.0,19646.0,Filed On Time,0.0
APP-009614,Q2-2024,201212.0,22113.0,Late,35.0
APP-009614,Q3-2024,,,Missing,
APP-009614,Q4-2024,182327.0,20373.0,Filed On Time,0.0
APP-009615,Q1-2023,243458.0,43355.0,Filed On Time,0.0
APP-009615,Q2-2023,227651.0,21583.0,Filed On Time,0.0
APP-009615,Q3-2023,352310.0,55625.0,Filed On Time,0.0
APP-009615,Q4-2023,,,Missing,
APP-009615,Q1-2024,307798.0,15638.0,Filed On Time,0.0
APP-009615,Q2-2024,,,Missing,
APP-009615,Q3-2024,,,Missing,
APP-009615,Q4-2024,294393.0,42851.0,Filed On Time,0.0
APP-009616,Q1-2023,155998.0,10750.0,Filed On Time,0.0
APP-009616,Q2-2023,,,Missing,
APP-009616,Q3-2023,116726.0,20650.0,Late,21.0
APP-009616,Q4-2023,147261.0,7677.0,Late,80.0
APP-009616,Q1-2024,178958.0,12840.0,Filed On Time,0.0
APP-009616,Q2-2024,157915.0,14470.0,Late,29.0
APP-009616,Q3-2024,144228.0,19611.0,Late,45.0
APP-009616,Q4-2024,157393.0,12319.0,Late,87.0
APP-009617,Q1-2023,360731.0,33924.0,Filed On Time,0.0
APP-009617,Q2-2023,,,Missing,
APP-009617,Q3-2023,359933.0,39377.0,Filed On Time,0.0
APP-009617,Q4-2023,418496.0,43521.0,Filed On Time,0.0
APP-009617,Q1-2024,493771.0,50831.0,Filed On Time,0.0
APP-009617,Q2-2024,564535.0,68612.0,Late,42.0
APP-009617,Q3-2024,474993.0,68034.0,Late,4.0
APP-009617,Q4-2024,388492.0,54291.0,Late,61.0
APP-009619,Q1-2023,202321.0,18112.0,Filed On Time,0.0
APP-009619,Q2-2023,226639.0,14135.0,Filed On Time,0.0
APP-009619,Q3-2023,266218.0,33979.0,Filed On Time,0.0
APP-009619,Q4-2023,174769.0,31179.0,Late,42.0
APP-009619,Q1-2024,194621.0,23984.0,Filed On Time,0.0
APP-009619,Q2-2024,216540.0,13015.0,Late,68.0
APP-009619,Q3-2024,171993.0,12109.0,Filed On Time,0.0
APP-009619,Q4-2024,155670.0,19094.0,Filed On Time,0.0
APP-009620,Q1-2024,231605.0,38221.0,Filed On Time,0.0
APP-009620,Q2-2024,307298.0,30702.0,Late,21.0
APP-009620,Q3-2024,284778.0,32241.0,Late,102.0
APP-009620,Q4-2024,319431.0,54343.0,Late,87.0
APP-009621,Q1-2023,238733.0,21869.0,Filed On Time,0.0
APP-009621,Q2-2023,200625.0,20269.0,Filed On Time,0.0
APP-009621,Q3-2023,,,Missing,
APP-009621,Q4-2023,224855.0,38543.0,Filed On Time,0.0
APP-009621,Q1-2024,248892.0,36508.0,Filed On Time,0.0
APP-009621,Q2-2024,178413.0,12303.0,Late,80.0
APP-009621,Q3-2024,258266.0,14914.0,Filed On Time,0.0
APP-009621,Q4-2024,242979.0,32110.0,Filed On Time,0.0
APP-009622,Q1-2024,216151.0,16628.0,Late,104.0
APP-009622,Q2-2024,193546.0,33820.0,Late,92.0
APP-009622,Q3-2024,188561.0,28084.0,Filed On Time,0.0
APP-009622,Q4-2024,197238.0,19005.0,Filed On Time,0.0
APP-009624,Q1-2023,,,Missing,
APP-009624,Q2-2023,296492.0,25323.0,Filed On Time,0.0
APP-009624,Q3-2023,283790.0,17790.0,Filed On Time,0.0
APP-009624,Q4-2023,,,Missing,
APP-009624,Q1-2024,437681.0,48302.0,Late,24.0
APP-009624,Q2-2024,,,Missing,
APP-009624,Q3-2024,398427.0,62331.0,Filed On Time,0.0
APP-009624,Q4-2024,329492.0,22362.0,Filed On Time,0.0
APP-009625,Q1-2023,483316.0,74575.0,Filed On Time,0.0
APP-009625,Q2-2023,,,Missing,
APP-009625,Q3-2023,,,Missing,
APP-009625,Q4-2023,382888.0,40071.0,Filed On Time,0.0
APP-009625,Q1-2024,,,Missing,
APP-009625,Q2-2024,432511.0,66981.0,Filed On Time,0.0
APP-009625,Q3-2024,470200.0,36430.0,Filed On Time,0.0
APP-009625,Q4-2024,395151.0,44121.0,Filed On Time,0.0
APP-009626,Q1-2023,310154.0,32290.0,Filed On Time,0.0
APP-009626,Q2-2023,338451.0,32841.0,Filed On Time,0.0
APP-009626,Q3-2023,337830.0,20095.0,Filed On Time,0.0
APP-009626,Q4-2023,436383.0,40855.0,Filed On Time,0.0
APP-009626,Q1-2024,440339.0,24872.0,Filed On Time,0.0
APP-009626,Q2-2024,330677.0,37987.0,Late,88.0
APP-009626,Q3-2024,499328.0,84272.0,Filed On Time,0.0
APP-009626,Q4-2024,438114.0,58010.0,Filed On Time,0.0
APP-009627,Q1-2023,181885.0,26664.0,Filed On Time,0.0
APP-009627,Q2-2023,225009.0,36813.0,Filed On Time,0.0
APP-009627,Q3-2023,221228.0,39117.0,Filed On Time,0.0
APP-009627,Q4-2023,,,Missing,
APP-009627,Q1-2024,,,Missing,
APP-009627,Q2-2024,215709.0,11281.0,Late,15.0
APP-009627,Q3-2024,249464.0,31039.0,Filed On Time,0.0
APP-009627,Q4-2024,274355.0,17811.0,Late,48.0
APP-009631,Q4-2023,176761.0,25206.0,Late,58.0
APP-009631,Q1-2024,,,Missing,
APP-009631,Q2-2024,214513.0,25897.0,Late,113.0
APP-009631,Q3-2024,153402.0,26427.0,Late,52.0
APP-009631,Q4-2024,226655.0,15695.0,Filed On Time,0.0
APP-009634,Q1-2023,561962.0,82460.0,Filed On Time,0.0
APP-009634,Q2-2023,574371.0,38840.0,Filed On Time,0.0
APP-009634,Q3-2023,485521.0,75678.0,Filed On Time,0.0
APP-009634,Q4-2023,473925.0,67033.0,Filed On Time,0.0
APP-009634,Q1-2024,554650.0,84450.0,Filed On Time,0.0
APP-009634,Q2-2024,504294.0,59160.0,Filed On Time,0.0
APP-009634,Q3-2024,648911.0,75005.0,Filed On Time,0.0
APP-009634,Q4-2024,596078.0,44891.0,Filed On Time,0.0
APP-009637,Q1-2023,465137.0,47240.0,Filed On Time,0.0
APP-009637,Q2-2023,380644.0,20086.0,Filed On Time,0.0
APP-009637,Q3-2023,437335.0,76341.0,Filed On Time,0.0
APP-009637,Q4-2023,500660.0,56585.0,Filed On Time,0.0
APP-009637,Q1-2024,460432.0,47785.0,Filed On Time,0.0
APP-009637,Q2-2024,,,Missing,
APP-009637,Q3-2024,480285.0,29242.0,Late,23.0
APP-009637,Q4-2024,368406.0,49177.0,Late,23.0
APP-009638,Q1-2023,152013.0,20765.0,Filed On Time,0.0
APP-009638,Q2-2023,207633.0,33435.0,Late,99.0
APP-009638,Q3-2023,196836.0,35145.0,Filed On Time,0.0
APP-009638,Q4-2023,154586.0,24611.0,Late,56.0
APP-009638,Q1-2024,134694.0,19752.0,Late,9.0
APP-009638,Q2-2024,195787.0,33497.0,Late,2.0
APP-009638,Q3-2024,204548.0,34649.0,Filed On Time,0.0
APP-009638,Q4-2024,151536.0,24465.0,Filed On Time,0.0
APP-009642,Q1-2024,198841.0,33225.0,Filed On Time,0.0
APP-009642,Q2-2024,214245.0,22857.0,Late,110.0
APP-009642,Q3-2024,194660.0,22986.0,Filed On Time,0.0
APP-009642,Q4-2024,196795.0,27562.0,Filed On Time,0.0
APP-009643,Q1-2023,595959.0,81070.0,Late,18.0
APP-009643,Q2-2023,553787.0,61220.0,Filed On Time,0.0
APP-009643,Q3-2023,666943.0,62584.0,Filed On Time,0.0
APP-009643,Q4-2023,810136.0,109496.0,Filed On Time,0.0
APP-009643,Q1-2024,630662.0,107072.0,Filed On Time,0.0
APP-009643,Q2-2024,787753.0,129789.0,Filed On Time,0.0
APP-009643,Q3-2024,745860.0,61486.0,Filed On Time,0.0
APP-009643,Q4-2024,485598.0,45177.0,Late,5.0
APP-009655,Q1-2023,153835.0,9208.0,Filed On Time,0.0
APP-009655,Q2-2023,100901.0,7124.0,Filed On Time,0.0
APP-009655,Q3-2023,99297.0,16165.0,Filed On Time,0.0
APP-009655,Q4-2023,104090.0,15107.0,Filed On Time,0.0
APP-009655,Q1-2024,135003.0,16918.0,Filed On Time,0.0
APP-009655,Q2-2024,96626.0,7224.0,Late,51.0
APP-009655,Q3-2024,132425.0,15485.0,Late,75.0
APP-009655,Q4-2024,,,Missing,
APP-009656,Q1-2024,316009.0,50291.0,Filed On Time,0.0
APP-009656,Q2-2024,341475.0,50381.0,Filed On Time,0.0
APP-009656,Q3-2024,,,Missing,
APP-009656,Q4-2024,470389.0,26580.0,Filed On Time,0.0
APP-009659,Q1-2023,130123.0,20161.0,Filed On Time,0.0
APP-009659,Q2-2023,160793.0,21219.0,Filed On Time,0.0
APP-009659,Q3-2023,147583.0,22973.0,Filed On Time,0.0
APP-009659,Q4-2023,187094.0,26833.0,Filed On Time,0.0
APP-009659,Q1-2024,185661.0,13844.0,Filed On Time,0.0
APP-009659,Q2-2024,,,Missing,
APP-009659,Q3-2024,177825.0,13116.0,Filed On Time,0.0
APP-009659,Q4-2024,173533.0,28077.0,Late,19.0
APP-009660,Q1-2023,,,Missing,
APP-009660,Q2-2023,103834.0,7478.0,Filed On Time,0.0
APP-009660,Q3-2023,139902.0,17271.0,Filed On Time,0.0
APP-009660,Q4-2023,107587.0,10116.0,Filed On Time,0.0
APP-009660,Q1-2024,162720.0,25487.0,Late,52.0
APP-009660,Q2-2024,150454.0,23702.0,Filed On Time,0.0
APP-009660,Q3-2024,138605.0,9876.0,Filed On Time,0.0
APP-009660,Q4-2024,108812.0,17183.0,Late,42.0
